year,scenario,region,elev_low,elev_high,value
1986,historical,CHU_TALAS,2000.0,3000.0,1.6278630136986312
1987,historical,CHU_TALAS,2000.0,3000.0,1.8869214611872167
1988,historical,CHU_TALAS,2000.0,3000.0,2.2021010928961777
1989,historical,CHU_TALAS,2000.0,3000.0,2.367420091324203
1990,historical,CHU_TALAS,2000.0,3000.0,1.4888000000000012
1991,historical,CHU_TALAS,2000.0,3000.0,1.912996347031964
1992,historical,CHU_TALAS,2000.0,3000.0,2.0757568306010943
1993,historical,CHU_TALAS,2000.0,3000.0,1.8521470319634712
1994,historical,CHU_TALAS,2000.0,3000.0,1.796750684931509
1995,historical,CHU_TALAS,2000.0,3000.0,1.9105013698630156
1996,historical,CHU_TALAS,2000.0,3000.0,1.9208469945355209
1997,historical,CHU_TALAS,2000.0,3000.0,1.9582821917808235
1998,historical,CHU_TALAS,2000.0,3000.0,1.9366484018264851
1999,historical,CHU_TALAS,2000.0,3000.0,2.027098630136988
2000,historical,CHU_TALAS,2000.0,3000.0,1.8695783242258674
2001,historical,CHU_TALAS,2000.0,3000.0,3.1375388127853907
2002,historical,CHU_TALAS,2000.0,3000.0,1.9853735159817376
2003,historical,CHU_TALAS,2000.0,3000.0,2.4038995433789974
2004,historical,CHU_TALAS,2000.0,3000.0,2.0060063752276878
2005,historical,CHU_TALAS,2000.0,3000.0,1.2113506849315068
2006,historical,CHU_TALAS,2000.0,3000.0,2.1428009132420116
2007,historical,CHU_TALAS,2000.0,3000.0,1.999304109589044
2008,historical,CHU_TALAS,2000.0,3000.0,1.8394972677595642
2009,historical,CHU_TALAS,2000.0,3000.0,2.2325762557077655
2010,historical,CHU_TALAS,2000.0,3000.0,1.9985780821917816
2011,historical,CHU_TALAS,2000.0,3000.0,2.014357077625572
2012,historical,CHU_TALAS,2000.0,3000.0,2.0471830601092917
2013,historical,CHU_TALAS,2000.0,3000.0,1.7393488584474899
2014,historical,CHU_TALAS,2000.0,3000.0,1.8467105022831065
1981,historical,CHU_TALAS,3000.0,4000.0,1.8778273972602728
1982,historical,CHU_TALAS,3000.0,4000.0,2.7882794520547955
1983,historical,CHU_TALAS,3000.0,4000.0,1.6684027397260277
1984,historical,CHU_TALAS,3000.0,4000.0,2.725019125683062
1985,historical,CHU_TALAS,3000.0,4000.0,1.5569863013698642
1986,historical,CHU_TALAS,3000.0,4000.0,1.795367123287672
1987,historical,CHU_TALAS,3000.0,4000.0,1.9166767123287698
1988,historical,CHU_TALAS,3000.0,4000.0,2.3301912568306036
1989,historical,CHU_TALAS,3000.0,4000.0,2.3479260273972624
1990,historical,CHU_TALAS,3000.0,4000.0,1.5986164383561643
1991,historical,CHU_TALAS,3000.0,4000.0,2.124665753424657
1992,historical,CHU_TALAS,3000.0,4000.0,1.9171530054644819
1993,historical,CHU_TALAS,3000.0,4000.0,2.0109917808219184
1994,historical,CHU_TALAS,3000.0,4000.0,2.092942465753425
1995,historical,CHU_TALAS,3000.0,4000.0,1.9019589041095903
1996,historical,CHU_TALAS,3000.0,4000.0,1.93483879781421
1997,historical,CHU_TALAS,3000.0,4000.0,1.7847506849315078
1998,historical,CHU_TALAS,3000.0,4000.0,1.9565150684931514
1999,historical,CHU_TALAS,3000.0,4000.0,1.9494301369863007
2000,historical,CHU_TALAS,3000.0,4000.0,2.0288770491803314
2001,historical,CHU_TALAS,3000.0,4000.0,3.089975342465753
2002,historical,CHU_TALAS,3000.0,4000.0,2.124775342465755
2003,historical,CHU_TALAS,3000.0,4000.0,2.371057534246577
2004,historical,CHU_TALAS,3000.0,4000.0,1.9608579234972687
2005,historical,CHU_TALAS,3000.0,4000.0,1.3038904109589042
2006,historical,CHU_TALAS,3000.0,4000.0,2.1075780821917833
2007,historical,CHU_TALAS,3000.0,4000.0,2.183449315068495
2008,historical,CHU_TALAS,3000.0,4000.0,1.6384535519125683
2009,historical,CHU_TALAS,3000.0,4000.0,2.2975013698630153
2010,historical,CHU_TALAS,3000.0,4000.0,2.0626246575342484
2011,historical,CHU_TALAS,3000.0,4000.0,1.8974493150684935
2012,historical,CHU_TALAS,3000.0,4000.0,2.3036338797814215
2013,historical,CHU_TALAS,3000.0,4000.0,1.7540465753424679
2014,historical,CHU_TALAS,3000.0,4000.0,1.9171561643835628
