year,scenario,region,elev_low,elev_high,value
2012,historical,CHU_TALAS,0.0,1000.0,0.00028688524590163945
2013,historical,CHU_TALAS,0.0,1000.0,0.00016986301369863014
2014,historical,CHU_TALAS,0.0,1000.0,0.00031232876712328775
1981,historical,CHU_TALAS,1000.0,2000.0,0.019355707762557076
1982,historical,CHU_TALAS,1000.0,2000.0,0.14353926940639272
1983,historical,CHU_TALAS,1000.0,2000.0,0.08398995433789953
1984,historical,CHU_TALAS,1000.0,2000.0,0.10939981785063747
1985,historical,CHU_TALAS,1000.0,2000.0,0.12338493150684937
1986,historical,CHU_TALAS,1000.0,2000.0,0.036749771689497696
1987,historical,CHU_TALAS,1000.0,2000.0,0.1576333333333333
1988,historical,CHU_TALAS,1000.0,2000.0,0.13793032786885248
1989,historical,CHU_TALAS,1000.0,2000.0,0.19708584474885846
1990,historical,CHU_TALAS,1000.0,2000.0,0.011732876712328763
1991,historical,CHU_TALAS,1000.0,2000.0,0.04483196347031965
1992,historical,CHU_TALAS,1000.0,2000.0,0.05067896174863385
1993,historical,CHU_TALAS,1000.0,2000.0,0.033094063926940635
1994,historical,CHU_TALAS,1000.0,2000.0,0.14688219178082199
1995,historical,CHU_TALAS,1000.0,2000.0,0.06710776255707764
1996,historical,CHU_TALAS,1000.0,2000.0,0.07225683060109289
1997,historical,CHU_TALAS,1000.0,2000.0,0.06566529680365296
1998,historical,CHU_TALAS,1000.0,2000.0,0.010457534246575343
1999,historical,CHU_TALAS,1000.0,2000.0,0.0762917808219178
2000,historical,CHU_TALAS,1000.0,2000.0,0.0665878870673953
2001,historical,CHU_TALAS,1000.0,2000.0,0.06544429223744293
2002,historical,CHU_TALAS,1000.0,2000.0,0.039566210045662104
2003,historical,CHU_TALAS,1000.0,2000.0,0.03482146118721463
2004,historical,CHU_TALAS,1000.0,2000.0,0.10156420765027324
2005,historical,CHU_TALAS,1000.0,2000.0,0.09905753424657533
2006,historical,CHU_TALAS,1000.0,2000.0,0.11825525114155255
2007,historical,CHU_TALAS,1000.0,2000.0,0.05984657534246576
2008,historical,CHU_TALAS,1000.0,2000.0,0.11485883424408012
2009,historical,CHU_TALAS,1000.0,2000.0,0.07769315068493153
2010,historical,CHU_TALAS,1000.0,2000.0,0.06749908675799086
2011,historical,CHU_TALAS,1000.0,2000.0,0.061804566210045646
2012,historical,CHU_TALAS,1000.0,2000.0,0.05166666666666666
2013,historical,CHU_TALAS,1000.0,2000.0,0.037326484018264806
2014,historical,CHU_TALAS,1000.0,2000.0,0.05346803652968037
1981,historical,CHU_TALAS,2000.0,3000.0,0.23175342465753426
1982,historical,CHU_TALAS,2000.0,3000.0,0.410268493150685
1983,historical,CHU_TALAS,2000.0,3000.0,0.2890657534246577
1984,historical,CHU_TALAS,2000.0,3000.0,0.42112049634365895
1985,historical,CHU_TALAS,2000.0,3000.0,0.26964383561643845
1986,historical,CHU_TALAS,2000.0,3000.0,0.3042593607305936
1987,historical,CHU_TALAS,2000.0,3000.0,0.39632694063926927
1988,historical,CHU_TALAS,2000.0,3000.0,0.4024535519125683
1989,historical,CHU_TALAS,2000.0,3000.0,0.3773625570776256
1990,historical,CHU_TALAS,2000.0,3000.0,0.19643652968036532
1991,historical,CHU_TALAS,2000.0,3000.0,0.3411095890410958
1992,historical,CHU_TALAS,2000.0,3000.0,0.3229699453551912
1993,historical,CHU_TALAS,2000.0,3000.0,0.27691780821917816
1994,historical,CHU_TALAS,2000.0,3000.0,0.31542648401826484
1995,historical,CHU_TALAS,2000.0,3000.0,0.2713196347031964
1996,historical,CHU_TALAS,2000.0,3000.0,0.3048697632058289
1997,historical,CHU_TALAS,2000.0,3000.0,0.27644200913242006
1998,historical,CHU_TALAS,2000.0,3000.0,0.33107579908675805
1999,historical,CHU_TALAS,2000.0,3000.0,0.2692392694063928
2000,historical,CHU_TALAS,2000.0,3000.0,0.38516484517304184
2001,historical,CHU_TALAS,2000.0,3000.0,0.45019543378995436
2002,historical,CHU_TALAS,2000.0,3000.0,0.3406776255707764
2003,historical,CHU_TALAS,2000.0,3000.0,0.2890210045662102
2004,historical,CHU_TALAS,2000.0,3000.0,0.17504826958105646
2005,historical,CHU_TALAS,2000.0,3000.0,0.15291963470319636
2006,historical,CHU_TALAS,2000.0,3000.0,0.42631141552511403
2007,historical,CHU_TALAS,2000.0,3000.0,0.43143378995433806
2008,historical,CHU_TALAS,2000.0,3000.0,0.30509471766848834
2009,historical,CHU_TALAS,2000.0,3000.0,0.26932968036529675
2010,historical,CHU_TALAS,2000.0,3000.0,0.2254803652968036
2011,historical,CHU_TALAS,2000.0,3000.0,0.29241917808219187
2012,historical,CHU_TALAS,2000.0,3000.0,0.3083788706739527
2013,historical,CHU_TALAS,2000.0,3000.0,0.2574739726027397
2014,historical,CHU_TALAS,2000.0,3000.0,0.3203945205479452
1981,historical,CHU_TALAS,3000.0,4000.0,0.4819424657534247
1982,historical,CHU_TALAS,3000.0,4000.0,0.7229914529914531
1983,historical,CHU_TALAS,3000.0,4000.0,0.61106301369863
1984,historical,CHU_TALAS,3000.0,4000.0,0.5542086092715232
1985,historical,CHU_TALAS,3000.0,4000.0,0.4871068493150684
1986,historical,CHU_TALAS,3000.0,4000.0,0.6353972602739728
1987,historical,CHU_TALAS,3000.0,4000.0,0.6405150684931504
1988,historical,CHU_TALAS,3000.0,4000.0,0.7323743169398911
1989,historical,CHU_TALAS,3000.0,4000.0,0.5803479452054796
1990,historical,CHU_TALAS,3000.0,4000.0,0.40505479452054804
1991,historical,CHU_TALAS,3000.0,4000.0,0.5193972602739723
1992,historical,CHU_TALAS,3000.0,4000.0,0.51507650273224
1993,historical,CHU_TALAS,3000.0,4000.0,0.5800109589041098
1994,historical,CHU_TALAS,3000.0,4000.0,0.6056219178082192
1995,historical,CHU_TALAS,3000.0,4000.0,0.44761917808219204
1996,historical,CHU_TALAS,3000.0,4000.0,0.4760355191256829
1997,historical,CHU_TALAS,3000.0,4000.0,0.4771589041095889
1998,historical,CHU_TALAS,3000.0,4000.0,0.633142465753425
1999,historical,CHU_TALAS,3000.0,4000.0,0.5415041095890416
2000,historical,CHU_TALAS,3000.0,4000.0,0.6270218579234972
2001,historical,CHU_TALAS,3000.0,4000.0,0.7058801169590638
2002,historical,CHU_TALAS,3000.0,4000.0,0.5878136986301368
2003,historical,CHU_TALAS,3000.0,4000.0,0.5168356164383556
2004,historical,CHU_TALAS,3000.0,4000.0,0.3642868852459015
2005,historical,CHU_TALAS,3000.0,4000.0,0.3060410958904111
2006,historical,CHU_TALAS,3000.0,4000.0,0.6435643835616439
2007,historical,CHU_TALAS,3000.0,4000.0,0.6524849315068497
2008,historical,CHU_TALAS,3000.0,4000.0,0.493204918032787
2009,historical,CHU_TALAS,3000.0,4000.0,0.5999835616438353
2010,historical,CHU_TALAS,3000.0,4000.0,0.5665616438356164
2011,historical,CHU_TALAS,3000.0,4000.0,0.5493506849315073
2012,historical,CHU_TALAS,3000.0,4000.0,0.6438821839080459
2013,historical,CHU_TALAS,3000.0,4000.0,0.49903561643835626
2014,historical,CHU_TALAS,3000.0,4000.0,0.6017041095890409
1981,historical,ISSYKUL,2000.0,3000.0,0.22040821917808243
1982,historical,ISSYKUL,2000.0,3000.0,0.3969479452054795
1983,historical,ISSYKUL,2000.0,3000.0,0.29498904109589064
1984,historical,ISSYKUL,2000.0,3000.0,0.4239863387978143
1985,historical,ISSYKUL,2000.0,3000.0,0.26467945205479443
1986,historical,ISSYKUL,2000.0,3000.0,0.3578356164383564
1987,historical,ISSYKUL,2000.0,3000.0,0.40173424657534257
1988,historical,ISSYKUL,2000.0,3000.0,0.39845355191256826
1989,historical,ISSYKUL,2000.0,3000.0,0.3412438356164384
1990,historical,ISSYKUL,2000.0,3000.0,0.1964657534246576
1991,historical,ISSYKUL,2000.0,3000.0,0.33322191780821925
1992,historical,ISSYKUL,2000.0,3000.0,0.27467486338797814
1993,historical,ISSYKUL,2000.0,3000.0,0.26602739726027386
1994,historical,ISSYKUL,2000.0,3000.0,0.3078958904109589
1995,historical,ISSYKUL,2000.0,3000.0,0.27939452054794534
1996,historical,ISSYKUL,2000.0,3000.0,0.2840355191256831
1997,historical,ISSYKUL,2000.0,3000.0,0.2267342465753426
1998,historical,ISSYKUL,2000.0,3000.0,0.19791232876712334
1999,historical,ISSYKUL,2000.0,3000.0,0.271301369863014
2000,historical,ISSYKUL,2000.0,3000.0,0.3851010928961746
2001,historical,ISSYKUL,2000.0,3000.0,0.46752054794520553
2002,historical,ISSYKUL,2000.0,3000.0,0.3824191780821921
2003,historical,ISSYKUL,2000.0,3000.0,0.2563315068493152
2004,historical,ISSYKUL,2000.0,3000.0,0.16098633879781415
2005,historical,ISSYKUL,2000.0,3000.0,0.16496986301369862
2006,historical,ISSYKUL,2000.0,3000.0,0.4143205479452055
2007,historical,ISSYKUL,2000.0,3000.0,0.511504109589041
2008,historical,ISSYKUL,2000.0,3000.0,0.3142704918032787
2009,historical,ISSYKUL,2000.0,3000.0,0.24314246575342482
2010,historical,ISSYKUL,2000.0,3000.0,0.2008821917808219
2011,historical,ISSYKUL,2000.0,3000.0,0.28178630136986305
2012,historical,ISSYKUL,2000.0,3000.0,0.26167213114754134
2013,historical,ISSYKUL,2000.0,3000.0,0.2502328767123287
